90101330	9542	91285	HUSQVARNA	4241	2011-01-01	2012-12-31	511 SM R	HUSQVARNA MOTORCYCLE SM R 511 SM R	0
90101267	9543	91286	HUSQVARNA	4241	2001-01-01	2010-12-31	125 SMS	HUSQVARNA MOTORCYCLE SMS 125 SMS	0
90101268	9544	91286	HUSQVARNA	4241	2011-01-01	0000-00-00	125 SMS	HUSQVARNA MOTORCYCLE SMS 125 SMS	0
90101266	9545	91286	HUSQVARNA	4241	1999-01-01	0000-00-00	125 SMS	HUSQVARNA MOTORCYCLE SMS 125 SMS	0
90101341	9546	91286	HUSQVARNA	4241	2011-01-01	0000-00-00	630 SMS	HUSQVARNA MOTORCYCLE SMS 630 SMS	0
90101358	9547	91286	HUSQVARNA	4241	2010-01-01	2011-12-31	SMS 630	HUSQVARNA MOTORCYCLE SMS SMS 630	0
90101359	9548	91287	HUSQVARNA	4241	2010-01-01	2011-12-31	SMS4-TE 125	HUSQVARNA MOTORCYCLE SMS4 SMS4-TE 125	0
90101269	9549	91288	HUSQVARNA	4241	2014-01-01	2016-12-31	125 TC	HUSQVARNA MOTORCYCLE TC 125 TC	0
90101286	9550	91288	HUSQVARNA	4241	2006-01-01	2008-12-31	250 TC	HUSQVARNA MOTORCYCLE TC 250 TC	0
90101284	9551	91288	HUSQVARNA	4241	2002-01-01	2003-12-31	250 TC	HUSQVARNA MOTORCYCLE TC 250 TC	0
90101285	9552	91288	HUSQVARNA	4241	2004-01-01	2005-12-31	250 TC	HUSQVARNA MOTORCYCLE TC 250 TC	0
90101287	9553	91288	HUSQVARNA	4241	2014-01-01	2015-12-31	250 TC	HUSQVARNA MOTORCYCLE TC 250 TC	0
90101288	9554	91288	HUSQVARNA	4241	2009-01-01	2013-12-31	250 TC / R	HUSQVARNA MOTORCYCLE TC 250 TC / R	0
90101313	9555	91288	HUSQVARNA	4241	2011-01-01	2012-12-31	449 TC	HUSQVARNA MOTORCYCLE TC 449 TC	0
90101321	9556	91288	HUSQVARNA	4241	2002-01-01	2010-12-31	450 TC	HUSQVARNA MOTORCYCLE TC 450 TC	0
90101327	9557	91288	HUSQVARNA	4241	2007-01-01	2010-12-31	510 TC	HUSQVARNA MOTORCYCLE TC 510 TC	0
90101326	9558	91288	HUSQVARNA	4241	2006-01-01	0000-00-00	510 TC	HUSQVARNA MOTORCYCLE TC 510 TC	0
90101325	9559	91288	HUSQVARNA	4241	1990-01-01	1991-12-31	510 TC	HUSQVARNA MOTORCYCLE TC 510 TC	0
90101335	9560	91288	HUSQVARNA	4241	1991-01-01	1997-12-31	610 TC	HUSQVARNA MOTORCYCLE TC 610 TC	0
90101336	9561	91288	HUSQVARNA	4241	1998-01-01	2000-12-31	610 TC	HUSQVARNA MOTORCYCLE TC 610 TC	0
90101360	9562	91288	HUSQVARNA	4241	2009-01-01	2014-12-31	TC 310	HUSQVARNA MOTORCYCLE TC TC 310	0
90101361	9563	91288	HUSQVARNA	4241	2003-01-01	2013-12-31	TC 450	HUSQVARNA MOTORCYCLE TC TC 450	0
90101362	9564	91288	HUSQVARNA	4241	1989-01-01	1991-12-31	TC 510	HUSQVARNA MOTORCYCLE TC TC 510	0
90101363	9565	91288	HUSQVARNA	4241	2003-01-01	2010-12-31	TC 510	HUSQVARNA MOTORCYCLE TC TC 510	0
90101365	9566	91288	HUSQVARNA	4241	2005-01-01	2006-12-31	TC 610	HUSQVARNA MOTORCYCLE TC TC 610	0
90101364	9567	91288	HUSQVARNA	4241	1991-01-01	2004-12-31	TC 610	HUSQVARNA MOTORCYCLE TC TC 610	0
90101328	9568	91289	HUSQVARNA	4241	1987-01-01	1989-12-31	510 TC/TE	HUSQVARNA MOTORCYCLE TC/TE 510 TC/TE	0
90101366	9569	91290	HUSQVARNA	4241	2011-01-01	2013-12-31	TCX 511- 480	HUSQVARNA MOTORCYCLE TCX TCX 511- 480	0
90101290	9570	91291	HUSQVARNA	4241	2008-01-01	2010-12-31	250 TXC	HUSQVARNA MOTORCYCLE TXC 250 TXC	0
90101291	9571	91291	HUSQVARNA	4241	2011-01-01	2012-12-31	250 TXC	HUSQVARNA MOTORCYCLE TXC 250 TXC	0
90101322	9572	91291	HUSQVARNA	4241	2008-01-01	2011-12-31	450 TXC	HUSQVARNA MOTORCYCLE TXC 450 TXC	0
90101329	9573	91291	HUSQVARNA	4241	2009-01-01	2011-12-31	510 TXC	HUSQVARNA MOTORCYCLE TXC 510 TXC	0
90101367	9574	91291	HUSQVARNA	4241	2003-01-01	2010-12-31	TXC 450	HUSQVARNA MOTORCYCLE TXC TXC 450	0
90101368	9575	91291	HUSQVARNA	4241	2011-01-01	2012-12-31	TXC 450	HUSQVARNA MOTORCYCLE TXC TXC 450	0
90101369	9576	91291	HUSQVARNA	4241	2003-01-01	2010-12-31	TXC 510	HUSQVARNA MOTORCYCLE TXC TXC 510	0
90101370	9577	91291	HUSQVARNA	4241	2011-01-01	2013-12-31	TXC 511	HUSQVARNA MOTORCYCLE TXC TXC 511	0
90101273	9578	91292	HUSQVARNA	4241	1990-01-01	1994-12-31	125 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 125 WR ENDURO	0
90101272	9579	91292	HUSQVARNA	4241	1985-01-01	1987-12-31	125 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 125 WR ENDURO	0
90101274	9580	91292	HUSQVARNA	4241	1988-01-01	1989-12-31	125 WRK ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 125 WRK ENDURO	0
90101276	9581	91292	HUSQVARNA	4241	1990-01-01	1991-12-31	240 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 240 WR ENDURO	0
90101275	9582	91292	HUSQVARNA	4241	1985-01-01	1988-12-31	240 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 240 WR ENDURO	0
90101294	9583	91292	HUSQVARNA	4241	1999-01-01	2009-12-31	250 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 250 WR ENDURO	0
90101293	9584	91292	HUSQVARNA	4241	1985-01-01	1988-12-31	250 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 250 WR ENDURO	0
90101292	9585	91292	HUSQVARNA	4241	1983-01-01	1984-12-31	250 WR ENDURO	HUSQVARNA MOTORCYCLE WR ENDURO 250 WR ENDURO	0
90101296	9586	91293	HUSQVARNA	4241	1990-01-01	1993-12-31	250 WR/CR	HUSQVARNA MOTORCYCLE WR/CR 250 WR/CR	0
90101295	9587	91293	HUSQVARNA	4241	1980-01-01	1990-12-31	250 WR/CR	HUSQVARNA MOTORCYCLE WR/CR 250 WR/CR	0
90101310	9588	91293	HUSQVARNA	4241	1981-01-01	1989-12-31	400 WR/CR	HUSQVARNA MOTORCYCLE WR/CR 400 WR/CR	0
90101297	9589	91294	HUSQVARNA	4241	1989-01-01	1990-12-31	250-260 WRK ENDURO	HUSQVARNA MOTORCYCLE WRK ENDURO 250-260 WRK ENDURO	0
90101298	9590	91294	HUSQVARNA	4241	1990-01-01	1994-12-31	250-260 WRK ENDURO	HUSQVARNA MOTORCYCLE WRK ENDURO 250-260 WRK ENDURO	0
90101373	9591	91295	HUSQVARNA	4241	1990-01-01	1996-12-31	WXE 610	HUSQVARNA MOTORCYCLE WXE WXE 610	0
117820	7523	14905	HUSQVARNA	4241	2015-11-01	0000-00-00	701 Enduro	HUSQVARNA MOTORCYCLE 701 701 Enduro	1
117822	7524	14905	HUSQVARNA	4241	2015-11-01	0000-00-00	701 Enduro	HUSQVARNA MOTORCYCLE 701 701 Enduro	1
117825	7525	14905	HUSQVARNA	4241	2015-11-01	0000-00-00	701 Enduro	HUSQVARNA MOTORCYCLE 701 701 Enduro	1
122919	7526	14905	HUSQVARNA	4241	2016-10-01	0000-00-00	701 Enduro	HUSQVARNA MOTORCYCLE 701 701 Enduro	1
125869	7527	14905	HUSQVARNA	4241	2016-10-01	0000-00-00	701 Enduro	HUSQVARNA MOTORCYCLE 701 701 Enduro	1
117821	7528	14905	HUSQVARNA	4241	2015-11-01	0000-00-00	701 Supermoto	HUSQVARNA MOTORCYCLE 701 701 Supermoto	1
117823	7529	14905	HUSQVARNA	4241	2015-11-01	0000-00-00	701 Supermoto	HUSQVARNA MOTORCYCLE 701 701 Supermoto	1
117824	7530	14905	HUSQVARNA	4241	2015-11-01	0000-00-00	701 Supermoto	HUSQVARNA MOTORCYCLE 701 701 Supermoto	1
122921	7531	14905	HUSQVARNA	4241	2016-10-01	0000-00-00	701 Supermoto	HUSQVARNA MOTORCYCLE 701 701 Supermoto	1
125871	7532	14905	HUSQVARNA	4241	2016-10-01	0000-00-00	701 Supermoto	HUSQVARNA MOTORCYCLE 701 701 Supermoto	1
114527	6473	13939	HUSQVARNA	4241	2014-01-01	0000-00-00	FE 250	HUSQVARNA MOTORCYCLE FE FE 250	1
90101304	6474	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	350 FE S	HUSQVARNA MOTORCYCLE FE 350 FE S	0
120357	6475	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	FE 250	HUSQVARNA MOTORCYCLE FE FE 250	1
90101324	6476	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	501 FE	HUSQVARNA MOTORCYCLE FE 501 FE	0
112052	6477	13939	HUSQVARNA	4241	2013-09-01	0000-00-00	FE 350	HUSQVARNA MOTORCYCLE FE FE 350	1
121250	6478	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	FE 350	HUSQVARNA MOTORCYCLE FE FE 350	1
120358	6479	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	FE 350	HUSQVARNA MOTORCYCLE FE FE 350	1
114529	6480	13939	HUSQVARNA	4241	2014-01-01	0000-00-00	FE 450	HUSQVARNA MOTORCYCLE FE FE 450	1
121251	6481	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	FE 450	HUSQVARNA MOTORCYCLE FE FE 450	1
120360	6482	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	FE 450	HUSQVARNA MOTORCYCLE FE FE 450	1
114530	6483	13939	HUSQVARNA	4241	2014-01-01	0000-00-00	FE 501	HUSQVARNA MOTORCYCLE FE FE 501	1
120361	6484	13939	HUSQVARNA	4241	2016-01-01	0000-00-00	FE 501	HUSQVARNA MOTORCYCLE FE FE 501	1
120362	8131	36684	HUSQVARNA	4241	2016-01-01	0000-00-00	FS 450	HUSQVARNA MOTORCYCLE FS FS 450	1
112050	6472	13938	HUSQVARNA	4241	2001-01-01	2001-12-31	LT610E	HUSQVARNA MOTORCYCLE LT LT610E	1
112048	6467	13936	HUSQVARNA	4241	2011-01-01	0000-00-00	Nuda900	HUSQVARNA MOTORCYCLE NUDA Nuda900	1
90101343	6468	13936	HUSQVARNA	4241	2012-01-01	0000-00-00	900 NUDA R	HUSQVARNA MOTORCYCLE NUDA 900 NUDA R	0
126204	6469	13936	HUSQVARNA	4241	2012-01-01	0000-00-00	Nuda900 R	HUSQVARNA MOTORCYCLE NUDA Nuda900 R	1
126205	6470	13936	HUSQVARNA	4241	2012-01-01	0000-00-00	Nuda900 S	HUSQVARNA MOTORCYCLE NUDA Nuda900 S	1
112046	6430	13928	HUSQVARNA	4241	2007-01-01	0000-00-00	SM125 (A5)	HUSQVARNA MOTORCYCLE SM SM125 (A5)	1
90101316	6431	13928	HUSQVARNA	4241	2008-01-01	2009-12-31	450 SM (RR)	HUSQVARNA MOTORCYCLE SM 450 SM (RR)	0
112022	6432	13928	HUSQVARNA	4241	2010-01-01	0000-00-00	SM125 S	HUSQVARNA MOTORCYCLE SM SM125 S	1
90101332	6433	13928	HUSQVARNA	4241	2008-01-01	2009-12-31	610 SM	HUSQVARNA MOTORCYCLE SM 610 SM	0
112024	6434	13928	HUSQVARNA	4241	2002-01-01	2002-12-31	SM400 R	HUSQVARNA MOTORCYCLE SM SM400 R	1
90101333	6435	13928	HUSQVARNA	4241	1999-01-01	0000-00-00	610 SM (E)	HUSQVARNA MOTORCYCLE SM 610 SM (E)	0
112028	6436	13928	HUSQVARNA	4241	2004-01-01	2007-12-31	SM450 R	HUSQVARNA MOTORCYCLE SM SM450 R	1
90101334	6437	13928	HUSQVARNA	4241	2000-01-01	2008-12-31	610 SM (S)	HUSQVARNA MOTORCYCLE SM 610 SM (S)	0
112030	6438	13928	HUSQVARNA	4241	2005-01-01	2007-12-31	SM510 R	HUSQVARNA MOTORCYCLE SM SM510 R	1
90101339	6439	13928	HUSQVARNA	4241	2010-01-01	0000-00-00	630 SM	HUSQVARNA MOTORCYCLE SM 630 SM	0
112031	6440	13928	HUSQVARNA	4241	2001-01-01	2004-12-31	SM570 R	HUSQVARNA MOTORCYCLE SM SM570 R	1
90101348	6441	13928	HUSQVARNA	4241	1998-01-01	1999-12-31	SM 610	HUSQVARNA MOTORCYCLE SM SM 610	0
112035	6442	13928	HUSQVARNA	4241	2003-01-01	2003-12-31	SM600 RR	HUSQVARNA MOTORCYCLE SM SM600 RR	1
112040	6443	13928	HUSQVARNA	4241	2000-01-01	2000-12-31	SM610	HUSQVARNA MOTORCYCLE SM SM610	1
112042	6444	13928	HUSQVARNA	4241	2000-01-01	2001-12-31	SM610 E	HUSQVARNA MOTORCYCLE SM SM610 E	1
112043	6445	13928	HUSQVARNA	4241	2000-01-01	2005-12-31	SM610 S	HUSQVARNA MOTORCYCLE SM SM610 S	1
113234	6446	13928	HUSQVARNA	4241	2007-01-01	0000-00-00	SM610 i.e.	HUSQVARNA MOTORCYCLE SM SM610 i.e.	1
113233	6447	13928	HUSQVARNA	4241	2009-04-01	0000-00-00	SM610	HUSQVARNA MOTORCYCLE SM SM610	1
113232	6448	13928	HUSQVARNA	4241	2009-04-01	0000-00-00	SM610	HUSQVARNA MOTORCYCLE SM SM610	1
112045	6449	13928	HUSQVARNA	4241	2009-01-01	0000-00-00	SM630 (A4)	HUSQVARNA MOTORCYCLE SM SM630 (A4)	1
112044	6450	13928	HUSQVARNA	4241	2009-01-01	0000-00-00	SM630 (A4)	HUSQVARNA MOTORCYCLE SM SM630 (A4)	1
112047	6451	13935	HUSQVARNA	4241	2010-01-01	0000-00-00	SMR449 R (A6)	HUSQVARNA MOTORCYCLE SMR SMR449 R (A6)	1
90101320	6452	13935	HUSQVARNA	4241	2010-01-01	0000-00-00	450 SMR	HUSQVARNA MOTORCYCLE SMR 450 SMR	0
116535	6453	13935	HUSQVARNA	4241	2010-01-01	0000-00-00	SMR477 (A6)	HUSQVARNA MOTORCYCLE SMR SMR477 (A6)	1
90101319	6454	13935	HUSQVARNA	4241	2007-01-01	2009-12-31	450 SMR	HUSQVARNA MOTORCYCLE SMR 450 SMR	0
90101317	6455	13935	HUSQVARNA	4241	2003-01-01	2004-12-31	450 SMR	HUSQVARNA MOTORCYCLE SMR 450 SMR	0
90101318	6456	13935	HUSQVARNA	4241	2005-01-01	2006-12-31	450 SMR	HUSQVARNA MOTORCYCLE SMR 450 SMR	0
90101340	6457	13935	HUSQVARNA	4241	2003-01-01	2004-12-31	630 SMR	HUSQVARNA MOTORCYCLE SMR 630 SMR	0
90101349	6458	13935	HUSQVARNA	4241	2003-01-01	2014-12-31	SMR 250	HUSQVARNA MOTORCYCLE SMR SMR 250	0
90101350	6459	13935	HUSQVARNA	4241	2009-01-01	2012-12-31	SMR 310	HUSQVARNA MOTORCYCLE SMR SMR 310	0
90101351	6460	13935	HUSQVARNA	4241	2003-01-01	2012-12-31	SMR 450	HUSQVARNA MOTORCYCLE SMR SMR 450	0
90101352	6461	13935	HUSQVARNA	4241	2006-01-01	2009-12-31	SMR 450 R	HUSQVARNA MOTORCYCLE SMR SMR 450 R	0
90101353	6462	13935	HUSQVARNA	4241	1987-01-01	1990-12-31	SMR 510	HUSQVARNA MOTORCYCLE SMR SMR 510	0
90101354	6463	13935	HUSQVARNA	4241	2003-01-01	2009-12-31	SMR 510	HUSQVARNA MOTORCYCLE SMR SMR 510	0
90101355	6464	13935	HUSQVARNA	4241	2011-01-01	2012-12-31	SMR 511	HUSQVARNA MOTORCYCLE SMR SMR 511	0
90101356	6465	13935	HUSQVARNA	4241	2001-01-01	2004-12-31	SMR 570	HUSQVARNA MOTORCYCLE SMR SMR 570	0
90101357	6466	13935	HUSQVARNA	4241	2004-01-01	0000-00-00	SMR R 570	HUSQVARNA MOTORCYCLE SMR SMR R 570	0
111999	6394	13925	HUSQVARNA	4241	2010-01-01	0000-00-00	TE125	HUSQVARNA MOTORCYCLE TE TE125	1
90101289	6395	13925	HUSQVARNA	4241	2016-01-01	0000-00-00	250 TE	HUSQVARNA MOTORCYCLE TE 250 TE	0
120354	6396	13925	HUSQVARNA	4241	2016-01-01	0000-00-00	TE125	HUSQVARNA MOTORCYCLE TE TE125	1
90101299	6397	13925	HUSQVARNA	4241	2016-01-01	0000-00-00	300 TE	HUSQVARNA MOTORCYCLE TE 300 TE	0
121252	6398	13925	HUSQVARNA	4241	2016-01-01	0000-00-00	TE125	HUSQVARNA MOTORCYCLE TE TE125	1
90101305	6399	13925	HUSQVARNA	4241	1990-01-01	1995-12-31	350 TE	HUSQVARNA MOTORCYCLE TE 350 TE	0
114524	6400	13925	HUSQVARNA	4241	2014-01-01	0000-00-00	TE250	HUSQVARNA MOTORCYCLE TE TE250	1
90101311	6401	13925	HUSQVARNA	4241	1995-01-01	2000-12-31	410 TE	HUSQVARNA MOTORCYCLE TE 410 TE	0
116172	6402	13925	HUSQVARNA	4241	2008-01-01	0000-00-00	TE250 (A2)	HUSQVARNA MOTORCYCLE TE TE250 (A2)	1
90101331	6403	13925	HUSQVARNA	4241	2001-01-01	2004-12-31	570 TE	HUSQVARNA MOTORCYCLE TE 570 TE	0
118318	6404	13925	HUSQVARNA	4241	2007-01-01	0000-00-00	TE250 (H8)	HUSQVARNA MOTORCYCLE TE TE250 (H8)	1
90101337	6405	13925	HUSQVARNA	4241	1991-01-01	2001-12-31	610 TE	HUSQVARNA MOTORCYCLE TE 610 TE	0
112009	6406	13925	HUSQVARNA	4241	2006-01-01	2007-12-31	TE250	HUSQVARNA MOTORCYCLE TE TE250	1
90101338	6407	13925	HUSQVARNA	4241	2008-01-01	2009-12-31	610 TE	HUSQVARNA MOTORCYCLE TE 610 TE	0
112000	6408	13925	HUSQVARNA	4241	2002-01-01	2005-12-31	TE250	HUSQVARNA MOTORCYCLE TE TE250	1
90101342	6409	13925	HUSQVARNA	4241	2010-01-01	2012-12-31	630 TE	HUSQVARNA MOTORCYCLE TE 630 TE	0
120355	6410	13925	HUSQVARNA	4241	2016-01-01	0000-00-00	TE250	HUSQVARNA MOTORCYCLE TE TE250	1
112020	6411	13925	HUSQVARNA	4241	2013-08-01	0000-00-00	TE300	HUSQVARNA MOTORCYCLE TE TE300	1
120356	6412	13925	HUSQVARNA	4241	2016-01-01	0000-00-00	TE300	HUSQVARNA MOTORCYCLE TE TE300	1
112017	6413	13925	HUSQVARNA	4241	2011-01-01	0000-00-00	TE310 (A3)	HUSQVARNA MOTORCYCLE TE TE310 (A3)	1
112012	6414	13925	HUSQVARNA	4241	2001-01-01	2002-12-31	TE400 (H8)	HUSQVARNA MOTORCYCLE TE TE400 (H8)	1
112007	6415	13925	HUSQVARNA	4241	2003-01-01	2005-12-31	TE450 (H8)	HUSQVARNA MOTORCYCLE TE TE450 (H8)	1
112008	6416	13925	HUSQVARNA	4241	2006-01-01	2007-12-31	TE450	HUSQVARNA MOTORCYCLE TE TE450	1
118319	6417	13925	HUSQVARNA	4241	2007-01-01	2007-12-31	TE450 (H8)	HUSQVARNA MOTORCYCLE TE TE450 (H8)	1
116174	6418	13925	HUSQVARNA	4241	2008-01-01	2009-12-31	TE450 (A2)	HUSQVARNA MOTORCYCLE TE TE450 (A2)	1
112014	6419	13925	HUSQVARNA	4241	2010-01-01	0000-00-00	TE450	HUSQVARNA MOTORCYCLE TE TE450	1
112010	6420	13925	HUSQVARNA	4241	2004-01-01	2007-12-31	TE510	HUSQVARNA MOTORCYCLE TE TE510	1
118322	6421	13925	HUSQVARNA	4241	2007-01-01	2007-12-31	TE510 (H8)	HUSQVARNA MOTORCYCLE TE TE510 (H8)	1
116175	6422	13925	HUSQVARNA	4241	2008-01-01	0000-00-00	TE510 (A2)	HUSQVARNA MOTORCYCLE TE TE510 (A2)	1
115484	6423	13925	HUSQVARNA	4241	2009-01-01	0000-00-00	TE511	HUSQVARNA MOTORCYCLE TE TE511	1
112011	6424	13925	HUSQVARNA	4241	2001-01-01	2003-12-31	TE570	HUSQVARNA MOTORCYCLE TE TE570	1
112013	6425	13925	HUSQVARNA	4241	1993-01-01	1995-12-31	TE610	HUSQVARNA MOTORCYCLE TE TE610	1
112015	6426	13925	HUSQVARNA	4241	2000-01-01	2004-12-31	TE610 E	HUSQVARNA MOTORCYCLE TE TE610 E	1
118317	6427	13925	HUSQVARNA	4241	2007-01-01	0000-00-00	TE610 (A1)	HUSQVARNA MOTORCYCLE TE TE610 (A1)	1
118316	6428	13925	HUSQVARNA	4241	2007-01-01	0000-00-00	TE610 (A1)	HUSQVARNA MOTORCYCLE TE TE610 (A1)	1
112016	6429	13925	HUSQVARNA	4241	2009-01-01	0000-00-00	TE630	HUSQVARNA MOTORCYCLE TE TE630	1
111995	6392	13923	HUSQVARNA	4241	2012-01-01	0000-00-00	TR650 Strada	HUSQVARNA MOTORCYCLE TR TR650 Strada	1
111996	6393	13923	HUSQVARNA	4241	2012-01-01	0000-00-00	TR650 Terra	HUSQVARNA MOTORCYCLE TR TR650 Terra	1
111988	6376	13921	HUSQVARNA	4241	1993-01-01	1999-12-31	WR125	HUSQVARNA MOTORCYCLE WR WR125	1
90101271	6377	13921	HUSQVARNA	4241	2010-01-01	2013-12-31	125 WR	HUSQVARNA MOTORCYCLE WR 125 WR	0
111991	6378	13921	HUSQVARNA	4241	1993-01-01	1999-12-31	WR250	HUSQVARNA MOTORCYCLE WR WR250	1
90101270	6379	13921	HUSQVARNA	4241	1998-01-01	2009-12-31	125 WR	HUSQVARNA MOTORCYCLE WR 125 WR	0
116173	6380	13921	HUSQVARNA	4241	2007-10-01	0000-00-00	WR250 (3H)	HUSQVARNA MOTORCYCLE WR WR250 (3H)	1
90101300	6381	13921	HUSQVARNA	4241	2009-01-01	2010-12-31	300 WR	HUSQVARNA MOTORCYCLE WR 300 WR	0
111992	6382	13921	HUSQVARNA	4241	1993-01-01	1999-12-31	WR360	HUSQVARNA MOTORCYCLE WR WR360	1
90101301	6383	13921	HUSQVARNA	4241	2011-01-01	2012-12-31	300 WR	HUSQVARNA MOTORCYCLE WR 300 WR	0
90101306	6384	13921	HUSQVARNA	4241	1981-01-01	1988-12-31	350 WR	HUSQVARNA MOTORCYCLE WR 350 WR	0
90101308	6385	13921	HUSQVARNA	4241	1992-01-01	1998-12-31	360 WR	HUSQVARNA MOTORCYCLE WR 360 WR	0
90101309	6386	13921	HUSQVARNA	4241	1999-01-01	2002-12-31	360 WR	HUSQVARNA MOTORCYCLE WR 360 WR	0
90101371	6387	13921	HUSQVARNA	4241	1999-01-01	2008-12-31	WR 250 HUSQVARNA ENGINE	HUSQVARNA MOTORCYCLE WR WR 250 HUSQVARNA ENGINE	0
90101372	6388	13921	HUSQVARNA	4241	2009-01-01	2014-12-31	WR 300	HUSQVARNA MOTORCYCLE WR WR 300	0
111993	6389	13922	HUSQVARNA	4241	1995-01-01	1998-12-31	WRE125	HUSQVARNA MOTORCYCLE WRE WRE125	1
113230	6390	13922	HUSQVARNA	4241	1999-01-01	2002-12-31	WRE125	HUSQVARNA MOTORCYCLE WRE WRE125	1
111994	6391	13922	HUSQVARNA	4241	2003-01-01	2007-12-31	WRE125 (H2)	HUSQVARNA MOTORCYCLE WRE WRE125 (H2)	1
112049	6471	13937	HUSQVARNA	4241	2005-01-01	2007-12-31	WSM125	HUSQVARNA MOTORCYCLE WSM WSM125	1
102129	2628	12320	HYOSUNG MO	4056	2000-01-01	0000-00-00	Aquila 125	HYOSUNG MOTORCYCLES AQUILA Aquila 125	1
102130	2629	12320	HYOSUNG MO	4056	2000-01-01	2013-12-31	Aquila 125	HYOSUNG MOTORCYCLES AQUILA Aquila 125	1
102131	2630	12320	HYOSUNG MO	4056	2000-01-01	0000-00-00	Aquila 250	HYOSUNG MOTORCYCLES AQUILA Aquila 250	1
121019	2631	12320	HYOSUNG MO	4056	2014-02-01	0000-00-00	Aquila 250	HYOSUNG MOTORCYCLES AQUILA Aquila 250	0
102132	2632	12320	HYOSUNG MO	4056	2000-01-01	2007-12-31	Aquila 250	HYOSUNG MOTORCYCLES AQUILA Aquila 250	1
102133	2633	12320	HYOSUNG MO	4056	2007-01-01	2013-12-31	Aquila 250	HYOSUNG MOTORCYCLES AQUILA Aquila 250	1
102134	2634	12320	HYOSUNG MO	4056	2005-01-01	0000-00-00	Aquila 650	HYOSUNG MOTORCYCLES AQUILA Aquila 650	0
102135	2635	12320	HYOSUNG MO	4056	2005-09-01	2007-12-31	Aquila 650	HYOSUNG MOTORCYCLES AQUILA Aquila 650	1
102136	2636	12320	HYOSUNG MO	4056	2007-01-01	2009-12-31	Aquila 650	HYOSUNG MOTORCYCLES AQUILA Aquila 650	1
126206	2637	12320	HYOSUNG MO	4056	2010-01-01	0000-00-00	Aquila 650	HYOSUNG MOTORCYCLES AQUILA Aquila 650	0
90101378	9592	91296	HYOSUNG MO	4056	2011-01-01	0000-00-00	RX 125 D	HYOSUNG MOTORCYCLES RX RX 125 D	0
90101377	9593	91296	HYOSUNG MO	4056	2007-01-01	2010-12-31	RX 125 D	HYOSUNG MOTORCYCLES RX RX 125 D	0
102137	2638	12321	HYOSUNG MO	4056	1999-01-01	0000-00-00	Avanti	HYOSUNG MOTORCYCLES AVANTI Avanti	1
102138	2639	12321	HYOSUNG MO	4056	1999-01-01	2004-12-31	Avanti	HYOSUNG MOTORCYCLES AVANTI Avanti	1
102155	2640	12322	HYOSUNG MO	4056	2002-01-01	2004-12-31	Boomer 125	HYOSUNG MOTORCYCLES BOOMER Boomer 125	1
102164	2641	12323	HYOSUNG MO	4056	1995-01-01	0000-00-00	Cab 50	HYOSUNG MOTORCYCLES CAB Cab 50	1
102165	2642	12323	HYOSUNG MO	4056	1995-01-01	1997-12-31	Cab 50 (SB-50)	HYOSUNG MOTORCYCLES CAB Cab 50 (SB-50)	1
102191	2643	12324	HYOSUNG MO	4056	1999-01-01	2001-12-31	Cruise Classic	HYOSUNG MOTORCYCLES CRUISE Cruise Classic	1
102192	2644	12324	HYOSUNG MO	4056	1996-01-01	2001-12-31	Cruise II	HYOSUNG MOTORCYCLES CRUISE Cruise II	1
102193	2645	12324	HYOSUNG MO	4056	1996-01-01	1998-12-31	Cruise I	HYOSUNG MOTORCYCLES CRUISE Cruise I	1
102194	2646	12324	HYOSUNG MO	4056	1999-01-01	0000-00-00	Cruise Classic	HYOSUNG MOTORCYCLES CRUISE Cruise Classic	1
102195	2647	12324	HYOSUNG MO	4056	1996-01-01	0000-00-00	Cruise I	HYOSUNG MOTORCYCLES CRUISE Cruise I	1
102196	2648	12324	HYOSUNG MO	4056	1996-01-01	0000-00-00	Cruise II	HYOSUNG MOTORCYCLES CRUISE Cruise II	1
102343	2649	12325	HYOSUNG MO	4056	1997-01-01	0000-00-00	Gamma	HYOSUNG MOTORCYCLES GAMMA Gamma	1
102344	2650	12325	HYOSUNG MO	4056	1997-01-01	1998-12-31	Gamma (SB-50)	HYOSUNG MOTORCYCLES GAMMA Gamma (SB-50)	1
126230	8311	37703	HYOSUNG MO	4056	2013-01-01	0000-00-00	GD 250 N	HYOSUNG MOTORCYCLES GD GD 250 N	1
102348	2651	12326	HYOSUNG MO	4056	1998-01-01	2001-12-31	GF 125	HYOSUNG MOTORCYCLES GF GF 125	1
