12	1	Address (General)	DIESEL TECHNIC AG		Wehrmannsdamm 5-9			D	27245			Kirchdorf		+49 (0)4273 89-0	+49 (0)4273 89-89	http://www.dt-spareparts.com	customerservice@dieseltechnic.com
13	1	Address (General)	DYNAMAX		Aleksince 231			SK	95122			Aleksince	Slovak Republic			www.dynamaxoil.com	dynamax@eurovat.sk
14	1	Address (General)	Energizer					D									
15	1	Address (General)	EUROREPAR		2-10 boulevard de l'Europe			FR	78300			Poissy				www.eurorepar.com	gamme@eurorepar.com
16	1	Address (General)	EXIDE	EXIDE Technologies SAS	5 allee des Pierres Mayettes			F	92636		750	Gennevilliers		+33 1 4121 2300		www.exide.com	
17	1	Address (General)	Fast Original													www.fastoriginal.it	info@fastoriginal.it
18	1	Address (General)	EXIDE Technologies SAS		5 ALLEE DES PIERRES MAYETTES			F	92636	00092636		Gennevilliers		+33 1 41 21 2300		www.fulmen-evolution.com/fr/menu.html	
19	1	Address (General)	YUASA BATTERY SALES (UK) LTD		Unit 13, Hunts Rise	South Marston Industrial Park			SN3 4TG			Swindon	Wiltshire	08708 500 257		www.gs-battery.com	enquiries@gs-battery.com
20	1	Address (General)	IPSA-Autoteile Großhandelsgesellschaft		Erfurter Hoehe			D	99610			Soemmerda		0049 3634 31860	0049 3634 33429	www.ipsa-autoteile.de	info@ipsa-autoteile.de
21	1	Address (General)	JP Group A/S		Hjulmagervej 2			DK	8800			Viborg					
22	1	Address (General)	MAGNETI MARELLI	AFTER MARKET PARTS AND SERVICES S.P.A.	Viale Aldo Borletti 61/63			I	20011			Corbetta (Milano)	Italy	(39) 02 97227 364	(39) 02 97227 755	www.magnetimarelli-checkstar.it	david.tostadoalonso@magnetimarelli.com
23	1	Address (General)	MAPCO		Moosweg 1	Gewerbegebiet		D	14822			Borkheide		03 38 45 - 600 30	03 38 45 - 410 32	www.mapco.com	info@mapco.com
24	1	Address (General)	Master-Sport Automobiltechnik (MS) GmbH		Leopoldstr. 244			D	80807			München		+49 89 43759523	+49 89 43759900	http://www.master-sport.de	sekretariat@master-sport.de
25	1	Address (General)	MAXGEAR Sp z o.o. sp.k.		Ekonomiczna 20			PL	43-150			Bieruń		+48 (0) 32 325 15 34	+48 (0) 32 325 15 19	www.maxgear.pl	office@maxgear.pl
26	1	Address (General)	Motaquip Limited		Eliot Park Innovation Centre	4 Barling Way			CV10 7RH			Nuneaton	Warwickshire	+44 (0) 2477 714777	+44 (0) 2477 714778	www.motaquip.com	customerservice@motaquip.com
27	1	Address (General)	NIPPON PIECES SERVICES		170 rue de la voyette	CRT 2		F	59273			Fretin		+33(0)320622800		www.nippon-pieces.com	contact@nippon-pieces.com
28	1	Address (General)	Omnicraft		16800 Executive Plaza Drive				48126			Dearborn	MI	313-248-1861		www.ford.com	lfolino@ford.com
29	1	Address (General)	OPEN PARTS	EXO Automotive S.p.A.	San Marco 11c int.69			I	35129			Padova		+39 049 7449970	+39 049 7449971	www.exoautomotive.com	info@exoautomotive.it
30	1	Address (General)	PLATINUM	Platinum International Limited	Bailey Road / Trafford Park			GB	M17 1SA			Manchester		08452233069	08450638888	www.platinuminternational.com	
31	1	Address (General)	QUINTON HAZELL	Tetrosyl Group Ltd	Newgate House	Rochdale		GB	OL16 1AT			Lancashire		+44 (0) 161 762 6789		www.tetrosylexpress.com	csteam@tetrosyl.com
32	1	Address (General)	Johnson Controls Autobatterie S.P.A.		Via Cefalonia n. 49			I	25124			Brescia				www.safa-batteries.com	info@safa-batteries.com
33	1	Address (General)	Inter-Team Sp. z o.o.		ul.Bia³o³êcka 233			PL	03-253			Warszawa		+48 22 506 06 10	+48 22 741 69 11	http://www.inter-team.com.pl	poczta@inter-team.com.pl
34	1	Address (General)	EXIDE Technologies Transportation		Brobekkveien 101			N	0513	418 oker		OSLO		22 07 47 00	22 07 47 01	www.sonnak.com	sonnak.oslo@exidenordic.com
35	1	Address (General)	EXIDE TECHNOLOGIES SAS		5 ALLEE DES PIERRES MAYETTES			F	92636	00092636		Gennevilliers		+33 1 41 21 2300		www.exide.com	webautoeu@exide.fr
36	1	Address (General)	VARTA	Johnson Controls Autobatterie GmbH	Am Leineufer 51			D	30419			Hannover		+49 511 975 01	+49 511 975 10 10	www.varta-automotive.com	
37	1	Address (General)	VDO		Sodener Strasse 9			D	65824			Schwalbach		+49 (6196) 87-0	+49 (6196) 8 65 71	www.vdo.com	replacementparts@vdo.com
38	1	Address (General)	VIEROL AG		Karlstr.19				26123			Oldenburg			0441-21020-11500		info@vierol.de
39	1	Address (General)	Hefra B.V.		Hongkongstraat 25			NL	3047 BR			Rotterdam		+31(0)88 400 9000	+31(0)88 400 9099	www.hefra.nl	info@hefra.nl
40	1	Address (General)	YUASA BATTERY SALES (UK) LTD		Unit 13, Hunts Rise	South Marston Industrial Park			SN3 4TG			Swindon	Wiltshire	08708 500 257		www.yuasa-battery.co.uk	enquiries@yuasaeurope.com
41	1	Address (General)	ACEMARK		Zheqiao rd 289			TJ	201206			Shanghai		+86 21 616 529 82	+86 21 616 529 82	www.acemarkparts.com	export2@acemarkparts.com
42	1	Address (General)	DasEurope SRl		Leopoldo Giuntini, 50/F			I	50053			EMPOLI		0571999078	0571591381	www.kuhner.it	info@kuhner.it
43	1	Address (General)	AES Auto Electric Service B.V.	AES Auto Electric Service B.V.	Vlotbrugweg 17			NL	1332 AG			Almere		+31-35-656 3444	+31-36-532 4737	www.aes.nl	order@aes.nl
44	2	Warranty	AES Auto Electric Service B.V.	AES Auto Electric Service B.V.	Vlotbrugweg 17			NL	1332 AG			Almer		035-6563444	036-5324737	www.aes.nl	douglas@aes.nl
45	5	Export	AES Auto Electric Service B.V.	AES Auto Electric Service B.V.	Vlotbrugweg 17			NL	1332 AG			Almere		+31-35-656 3444	+31-36-532 4737	www.aes.nl	export@aes.nl
46	1	Address (General)	Distribuciones Electricas Auto-Industria	Ainde	Polígono industrial Alquería de Moret	C/Sequia de Rascanya, 20		E	46210	46210		Picanya		0034 96 397 27 39	0034 96 397 27 38	www.ainde.com	ainde@ainde.com
47	1	Address (General)	ALANKO GmbH		Kranzweiherweg 22			D	53489			Sinzig		+49(0)2642-99990-0	+49(0)2642-9999-0	www.alanko.de	tecdoc@alanko.de
48	1	Address (General)	AVTOMEDON-M LLC (AMD)		Golyevo village, Central street, 3			RUS	143400		4976	Moscow Region, Krasnogorsky area		+7 (495) 987-13-53		avtomedon-m.ru	info@avtomedon-m.ru
49	1	Address (General)	amk Automotive Components Ltd.		Bergsøesvej 12			DK	8600			Silkeborg		+45 86 80 11 77	+45 86 80 27 01		
50	1	Address (General)	ASAM		Aurel Vlaicu nr. 77			RO	700381			IASI		+4 0232-234.107	+4 0232-273.443	www.conexdist.ro	office@conexdist.ro
51	1	Address (General)	ASHIKA GROUP		Via della Meccanica, 1A			I	37139			Verona		+39 045 8517711	+39 045 8510714	www.ashika.eu	info@ashika.it
52	1	Address (General)	AS-PL Sp. z o.o.		ul. Michalki 32			PL	80716			Gdansk		(+48) 58 304 12 85	(+48) 58 304 13 77	www.as-pl.com	sales@as-pl.com
53	1	Address (General)	ATL Autotechnik		Borkshagenstr. 11a			D	59757			Arnsberg		02932-20371-0	02932-20371-20	www.atl-autotechnik.de	info@atl-autotechnik.de
54	1	Address (General)	AUGER Autotechnik GmbH		Wankelstrasse 35		50996	D				Köln		+49 2236 8718 80	+49 2236 87 18 82 9	http://www.iamauger.com/	info@iamauger.com
55	1	Address (General)	Autoelectro Ltd		Nirmalec House	848 Leeds Road		GB	BD3 9TU			Bradford	West Yorkshire	+441274 656101	+441274 656622	www.autoelectro.co.uk	sales@autoelectro.co.uk
56	1	Address (General)	Ernst Dello GmbH & Co. KG		Senefelder Ring 2			D	21465			Reinbek		+49 40 701030-300	+49 40 701030-183	www.automega.biz	info@automega.biz
57	1	Address (General)	FI.DI RICAMBI S.r.l.		Via Mattia Battistini ,  582			I	00167	00168		Roma	Italia	39 06 3013808	39 06 3014257	www.fidiricambi.com	fidi@fidiricambi.it
58	1	Address (General)	Ferdinand Bilstein UK Ltd.		9 Wheelbarrow Park	Pattenden Lane		GB	TN12 9QJ			Marden	Kent			www.blue-print.com	exportsales@bilsteingroup.com
59	1	Address (General)	BORG & BECK		Chalker Way				OX16 4XD			Banbury	Oxon	44 (0)1869 248 484	44 (0)1869 240 472	www.borgandbeck.com	info@firstline.co.uk
60	1	Address (General)	Borsehung GmbH		Steinfeldstr.3			D	39179	39179		Magdeburg, Germany		0049 (0) 39203 82533	0049 (0) 39203 82539	http://www.borsehung.de	borsehung@borsehung.de
61	1	Address (General)	BTS GmbH		Paradeisstr. 56			D	82362			Weilheim		0881/627300	0881/627311	www.bts-turbo.de	info@bts-turbo.de
62	1	Address (General)	BUGIAD GMBH		Carl-Borgward-Str.20			D	56566			Neuwied		02631 / 384 181	02631 / 384 107	www.bugiad.de	info@bugiad.de
63	1	Address (General)	POS SERVICE HOLLAND CV		Stichtsekade 47c		212 Bussum	NL	1244 NV	01400		's-Graveland		+31-(0)35-6563180	+31-(0)35-6560409	www.psh.nl	psh@psh.nl
64	1	Address (General)	CASCO S.P.A.		Zona Industriale Asi SUD	Loc. Pratella - P.A.C. Lotto C4		I	81025			Marcianise (ce)		+39 0823 696161/62	+39 0823 526777	HTTP://WWW.CASCOSPA.NET	INFO@CASCOSPA.COM
65	1	Address (General)	CEVAM		ZI CHAPPES		AUZON	F	43390	43390		AUZON		0471761300	0471761920	www.cevam.com	produit@cevam.com
66	1	Address (General)	CTR	CTR s.r.l., Italy	via Tito ed Ettore Manzini, 9			I	43126			Parma		+39 0521 957611	+39 0521 657677	http://www.ctr-srl.com/	
67	1	Address (General)	DA SILVA S.A.S.		280 rue Leon Joulin				31100			Toulouse		+33 (0)5 62 20 66 70	+33 (0)5 62 20 60 04	http://www.dasilva.fr/	accueil@groupe-dasilva.com
68	1	Address (General)	DENSO Europe B.V.		Hogeweyselaan 165		89	NL	1382 JL	1380 AB		Weesp		+31(0)294 493 493	+31(0)294 417 122	http://www.denso-am.com	info.amsales@denso.nl
69	1	Address (General)	Di.Pa. Sport S.r.l.		via Della Chiusa 34			I	29010			Roveleto di Cadeo	Piacenza	0523-509862	0523-500367	www.dipasport.com	info@dipasport.com
70	1	Address (General)	ELSTOCK A/S	DRI A/S	Bergsoesvej 12			DK	8600			Silkeborg		+45 70 10 33 44	+45 86 80 27 01	www.dri.dk	dri@dri.dk
71	1	Address (General)	EAA - European Autoelectric Alliance		Calle Manel Valls 22, Nave 3				08711			Òdena	Barcelona	+34 93 804 81 40		www.eaalliance.es	ventas@eaalliance.es
72	1	Address (General)	SOREA S.A.S		45 CHEMEIN DE L'ARPS			F	26190			SAINTE EULALIE EN ROYANS		+33 4 75 48 50 50	+33 4 75 48 67 50	www.sorea.biz	
73	1	Address (General)	ELECTRO DIESEL REBUILD	Electro Diesel Rebuild bvba	Schaliehoevestraat 10			B	2220	02220		Heist-op-den-Berg		+32 (15) 25-75-50	+32 (15) 25-75-55	www.remyinc.eu.com	customer.service@remyinc.be
74	1	Address (General)	ELSTOCK A/S		Bergsoesvej 12			DK	8600			Silkeborg		+45 86 80 11 77	+45 86 80 27 01	www.elstock.dk	elstock@elstock.dk
75	1	Address (General)	ERA S.r.l. Italia		F. Santi 15			I	10024	10024		Moncalieri	TORINO	+39 011 6891511	+39 011 6472862	www.eraspares.it	era@eraspares.it
76	1	Address (General)	ERA Benelux N.V.		Nijverheidslaan 37			B	8560			GULLEGEM	BELGIUM	+32 56 439300	+32 56 220449	www.erabenelux.be	info@erabenelux.be
77	1	Address (General)	ET ENGINETEAM		Ustecka 408			CZ	40339			Chlumec		+420 475 208 003	+420 475 209 110	http://www.engineteam.com	info@engineteam.cz
78	1	Address (General)	EUROTEC Deutschland GmbH		David-Röntgen-Straße 13				48703			Stadtlohn					
79	1	Address (General)	FARCOM		Von der Heydt-Str. 29			D	66115	00000000	00000000	SAARBRÜCKEN	SAARBRÜCKEN	+49 681-99 19 99-0	+49 681-99 19 99-12	www.farcom.de	info@farcom.de
80	1	Address (General)	Ferdinand Bilstein GmbH + Co KG	febi	Wilhelmstraße 47		4026	D	58256	58247		Ennepetal		+49-(0)2333-911-0	+49-(0)2333-911-444	www.febi.com	info@febi.com
81	1	Address (General)	FENOX Automotive Components		95, Partizansky Av.			BY	220026		Descript	Minsk	Belarus	+375 17 2964710	+375 17 2959438	www.fenox.com	export@fenox.com
82	1	Address (General)	Friesen		Am Heidering 16				16515		00000	Oranienburg		049(0)3301 831410	049(0)3301 831415	www.friesen-team.de	info@friesen-team.de
83	1	Address (General)	IKA Industrie- und Kraftfahrzeugausr�stu		Humboldtstra�e 8			D	53639			K�nigswinter		+49 2244 91842 0	+49 2244 91842 20	www.ika-germany.de	sales@ika-germany.de
84	1	Address (General)	Holger Christiansen Group		Hedelundvej 13		2039	DK	6705	6705		Esbjerg		(+45) 7614 3300	(+45) 7614 3333	hc-cargo.dk	Sales.dk@hc-cargo.com
85	1	Address (General)	HELLA	HELLA GmbH & Co. KGaA	Rixbecker Str.75		2840	D	59552	00000000	00000000	Lippstadt		+49 2941 / 38 - 0	+49 2941 / 38 - 6766	http://www.hella.com	info@hella.com
86	1	Address (General)	HERTH+BUSS ELPARTS	HERTH+BUSS Fahrzeugteile GmbH & Co KG	Dieselstr. 2-4			D	63150			Heusenstamm		06104/608-0	06104/65075	www.herthundbuss.com	info@herthundbuss.com
87	1	Address (General)	HERTH+BUSS JAKOPARTS	HERTH+BUSS Fahrzeugteile GmbH & Co KG	Dieselstr. 2-4			D	63150			Heusenstamm		06104/608-0	06104/65075	www.herthundbuss.com	info@herthundbuss.com
88	1	Address (General)	Hitachi Automotive Systems Esp. GmbH		Eugen Gerstenmaier Strasse 8			D	32339			Espelkamp		+49-5772-567-890	+49-5772-567-800	http://www.hueco.com	info@hueco.com
89	1	Address (General)	HOFFER		Emanuele Petri 8			I	10028			Trofarello	Torino	+39 (0) 11 9614301		hoffer-products.com	info@hoffer-products.com
90	1	Address (General)	JAPANPARTS		Via della Meccanica, 1A			I	37139			Verona		+39 045 8517711	+39 045 8510714	www.japanparts.it	info@japanparts.it
91	1	Address (General)	JAPKO		Via della Meccanica, 1A			I	37139			Verona		+39 045 8517711	+39 045 8510714	www.japko.it	info@japko.it
92	1	Address (General)	KAVO		Tweelingenlaan 17		4316	NL	7324 AP	7320 AH	7336 AT	Apeldoorn		+31 (0)55-542 80 65	+31 (0)55-533 16 91	www.kavoparts.com	info@kavoparts.com
93	1	Address (General)	LAUBER Sp. Z o.o		Braci Staniukow 40	Slupsk		PL	76-200					+48 59 848 11 36	+48 59 848 11 38	http://www.lauber.pl	lauber@lauber.pl
94	1	Address (General)	LUCAS ELECTRICAL EUROPE		Bergsøesvej 12			DK	8600			Silkeborg		+45 70 10 13 13	+45 86 80 27 01	www.lucasEE.com	info@lucasEE.com
95	1	Address (General)	MAHLE Aftermarket GmbH		Pragstr. 26-46			D	70376	70376		Stuttgart				www.mahle-aftermarket.com	
96	1	Address (General)	MEAT & DORIA		Emanuele Petri 8			I	10028			Trofarello	Torino	+39 (0) 11 9614301		www.meat-doria.com	meat-doria@meat-doria.com
97	1	Address (General)	ERA S.r.l. Italia		F. Santi 15			I	10024	10024		Moncalieri	TORINO	+39 011 6891511	+39 011 6472862	www.eraspares.it	era@eraspares.it
98	1	Address (General)	ERA S.r.l. Italia		F. Santi 15			I	10024	10024		Moncalieri	TORINO	+39 011 6891511	+39 011 6472862	www.eraspares.it	era@eraspares.it
99	1	Address (General)	SBS Deutschland GmbH		Eichrodter Weg 57			D	D-99817			Eisenach		00 49 3691 2570	00 49 3691 257 222	www.sbs-automotive.de	sbs@sbs-automotive.de
100	1	Address (General)	ORVIP  SRL		GERMANIA 9			I	35127			PADOVA		00390498703800	0039049761667	WWW.ORVIP.COM	INFO@ORVIP.COM
101	1	Address (General)	OSSCA		No.1 Dapeng Road	Ouhai Development Zone		TJ	325014	325014		Wenzhou	Zhejiang	+86-577-86732000	+86-577-86733000	www.ossca.com	ossca@ossca.com
102	1	Address (General)	Parts Mall Corp.		15th floor, Ilbandong, M-City Tower 195	Baengma-ro, Ilsandong-gu		ROK	10403			Goyang-si	Gyunggi-do	+82 31 923 8143	+82 31 923 8117	www.parts-mall.com	parts@parts-mall.com
103	1	Address (General)	Pemebla S.L.		Tierra de Barros 2	Naves 13-14	Coslada	E	28823	28823		Coslada	Madrid	+34916699078	+34916699079		jjimenez@pemebla.com
104	2	Warranty	Pemebla S.L.		Tierra de Barros 2	Naves 13-14	Coslada	E	28823	28823		Coslada	Madrid	+34916699078	+34916699079	www.pemebla.com	jjimenez@pemebla.com
105	3	Support	Pemebla S.L.		Tierra de Barros 2	Naves 13-14	Coslada	E	28823	28823		Coslada	Madrid	+34916699078	+34916699079	www.pemebla.com	jjimenez@pemebla.com
106	4	Sales	Pemebla S.L.		Tierra de Barros 2	Naves 13-14	Coslada	E	28823	28823		Coslada	Madrid	+34916699078	+34916699079	www.pemebla.com	info@pemebla.com
107	5	Export	Pemebla S.L.		Tierra de Barros 2	Naves 13-14	28823	E	28823	28823		Coslada	Madrid	+34916699078	+34916699079	www.pemebla.com	jjimenez@pemebla.com
108	1	Address (General)	PIM Automotive BV		Marsweg 23			NL	3893 GB	3893GB		Zeewolde		+31 (0) 857604555		www.pimautomotive.eu	info@pimautomotive.eu
109	1	Address (General)	PowerMax A/S		Industrivej 50		Bramming	DK		6740				+45 38411100		www.powermax.dk	sales@powermax.dk
110	1	Address (General)	Prestolite Electric Incorporated		Unit 48, The Metropolitan Park	12-16 Bristol Road		GB	UB6 8UP			Greenford	Middlesex	+44 (0) 20 8231 1000		http://www.prestolite.com	eusales@prestolite.com
111	4	Sales	Prestolite Electric Incorporated		Unit 48, The Metropolitan Park	12-16 Bristol Road		GB	UB6 8UP			Greenford	Middlesex	+44 (0) 20 8231 1137		http://www.prestolite.com	eusales@prestolite.com
112	1	Address (General)	REMY AUTOMOTIVE EUROPE	Remy Automotive Europe bvba	Schaliehoevestraat 10			B	2220	02220		Heist-op-den-Berg		+32 (15) 25-75-50	+32 (15) 25-75-55	www.remyinc.eu.com	customer.service@remyinc.be
113	1	Address (General)	SAMPA Automotive	Sampa Otomotiv San. ve Tic. A.Ş.	Kerimbey Mahallesi 1705.Cadde No:11/2		55300	TR				SAMSUN		+90 362 362 63 00	+90 362 266 93 58	www.sampa.com	info@sampa.com
114	1	Address (General)	CASCO S.P.A.		Zona Industriale Asi SUD	Loc. Pratella - P.A.C. Lotto C4		I	81025			Marcianise (ce)		+39 0823 696161/62	+39 0823 526777	HTTP://WWW.CASCOSPA.NET	INFO@CASCOSPA.COM
115	1	Address (General)	SOREA S.A.S		45 CHEMIN DE L'ARPS			F	26190			SAINTE EULALIE EN ROYANS		+33 4 75 48 50 50	+33 4 75 48 67 50	www.sorea.biz	
116	6	Stock	SOREA S.A.S		Rue de l'hippodrome			F	80290			POIX DE PICARDIE		+33 4 75 48 50 50	+33 4 75 48 67 50	www.snra.fr	
117	1	Address (General)	Standard Motor Products Europe Ltd		Little Oak Drive	Sherwood Park		GB	NG15 0DR			Annesley	Nottinghamshire	+44 (0) 1623 886410	+44 (0) 1623 886500	www.smpeurope.com	sales@smpeurope.com
118	1	Address (General)	SOREA S.A.S		45 CHEMIN DE L'ARPS			F	26190			SAINTE EULALIE EN ROYANS		+33 4 75 48 50 50	+33 4 75 48 67 50	www.sorea.biz	
119	4	Sales	PNTI		Rue de l'hippodrome			F	80290	45		POIX DE PICARDIE		+33 3 22 90 37 18	+33 3 22 90 37 19	www.pnti.fr	
120	6	Stock	SOREA S.A.S		Rue de l'hippodrome			F	80290			POIX DE PICARDIE		+33 4 75 48 50 50	+33 4 75 48 67 50	www.snra.fr	
121	1	Address (General)	RHIAG INTER AUTO PARTS S.p.A.		Sede Centrale, Via Vincenzo Monti, 23/d			I	20016			Pero	Milano	02-30.78.1	02-38.00.00.47	www.rhiag-group.com	rhiag@rhiag.com
122	1	Address (General)	CARVILLE, LTD		Fuchika str. 8			RUS	192102			Saint-Petersburg					
123	1	Address (General)	STELLOX		Bronninghauser Str. 33			D	33729			Bielefeld		+49 (0)5 21/ 5 53 59	+49 (0)5 21/ 5 53 59	www.stellox.com	market@armtek.eu
124	1	Address (General)	ST-Templin Automotive GmbH		Domänenweg 1		1180	D	31863	31863		Coppenbrügge		+49 (0) 5156-9610-0	+49 (0) 5156-961196	www.st-templin.com | www.shop.st-templin.com	info@st-templin.com
125	1	Address (General)	SWAG Autoteile GmbH	SWAG	Am Kiesberg 4-6			D	42117			Wuppertal		+49(0)20226454-0	+49(0)20226454-5000	www.swag.de	info@swag.de
126	1	Address (General)	TRUCKTEC Automotive GmbH		Katharina-Loth-Str. 2			D	66386			St. Ingbert		+49 (68 94) 92 69 -	+49 (68 94) 3 44 56	www.trucktec.de	info@trucktec.de
127	1	Address (General)	Unipoint Electric Mfg. Co.  Ltd.		Sec.2 Tun-Hwa South Road			RC	10682			Taipei		(+886)227052658	(+886)227030188	http://www.unipoint.com.tw//index.php	Market.unipoint@tw.bosch.com
128	1	Address (General)	Valeo Service		70 Rue Pleyel			F	93285			Saint-Denis cedex		+33 1 49 45 32 32	+33 1 49 45 36 59	www.valeoservice.com	
129	1	Address (General)	Vema S.p.A.		2 Giugno, 22			I	20812			Limbiate		0299050175	0299051853	www.vema.it	vema@vema.it
130	1	Address (General)	Tantivy Automotive Co.,Ltd		9C Plaza B, Tower 2				100097			Beijing, China	Golden Resources Business Center	+86 10 8886 1011	+86 10 8886 1056	www.tantivy.com	zhangqian@tantivy.com
131	1	Address (General)	WAI Europe b.v.	WAIglobal	Klappolder 225				2665MR			BLEISWIJK		0031-10-5241980	0031-10-5241981	www.waiglobal.com	europe@waiglobal.com
132	1	Address (General)	Main		Rigaweg 16			NL	9723TH			Groningen		(+31) 050 54 95 200		/www.wilminkgroup.com/	sales@wilminkgroup.com
133	1	Address (General)	3EFFE GROUP		Via albertini 36			I	60131			Ancona		0712867380	0712869063	www.3effegroup.it	info@3effegroup.it
134	1	Address (General)	0459	IPS Parts s.r.l.	Riviera Maestri del Lavoro, 14			I	35127			Padova		+39 049 8945105	+39 049 7629574	www.ipsparts.it	info@ipsparts.it
135	1	Address (General)	FI.DI RICAMBI S.r.l.		Via Mattia Battistini ,  582			I	00167	00168		Roma	Italia	39 06 3013808	39 06 3014257	www.fidiricambi.com	fidi@fidiricambi.it
136	1	Address (General)	DIESEL TECHNIC AG		Wehrmannsdamm 5-9			D	27245			Kirchdorf		+49 (0)4273 89-0	+49 (0)4273 89-89	http://www.siegel-automotive.com	customerservice@dieseltechnic.com
137	1	Address (General)	TRICLO S.A.		C/ ROS I ROS, 38-40 NAVES 11 Y 12			E	08740			SANT ANDREU DE LA BARCA	BARCELONA	+34934990501		www.triclo.es	triclo@triclo.es
138	1	Address (General)	Triscan A/S		Engmarken 11			DK	8220			Brabrand		+49(0)2331-62805-0	+49(0)2371-5389308	www.triscan.com	auto@triscan.com
139	1	Address (General)	3RG INDUSTRIAL AUTO, S.L.		P.I. Las Avetardas - C/Feldespato, 31-32			E	45220	45220		Yeles - Toledo - Spain	Toledo	+34 925 54 59 16	+34 925 54 59 20	www.3rgindustrial.com	3rg@3rgindustrial.com
140	1	Address (General)	ASVA	ASVA	102 AARTI CHAMBERS			SY				MONT FLEURI VIKTORIA, MAHE					
141	1	Address (General)	DEPA International S.L.		2, rue d'en haut				80430			BEAUCAMPS LE VIEUX		03-22-90-33-66			
142	1	Address (General)	AUTEX AUTOTEILE Export GmbH		Claudius-Dornier-Str. 3		306183	D	50829	50771		Köln		+49 221 95 84 24-0	+49 221 95 84 24-88	www.autex-germany.de	info@autex-germany.de
143	1	Address (General)	AYWIPARTS LLC		Jungkok-dong, 27			ROK						+ 82(0)260221244		www.aywiparts.com	info@aywiparts.com
144	1	Address (General)	InterCar S.p.A	Idromec S.r.l. - Nuova Tecnodelta S.p.A.	Bonfadina, 2/4			I	25046			Cazzago San Martino (BS)		+39 030 77580	+39 030 7758200	www.intercar.org	info@intercar.org
145	1	Address (General)	CEDEX Automotive AB		Båthamnsvägen 12			S	18440			ÅKERSBERGA	Sweden	+46 (0)8 630 00 50	+46 (0)8 630 01 52	www.cedex.se	support@cedex.se
146	1	Address (General)	METELLI	METELLI S.P.A	Via Bonotto, 3/5			I	25033	00000000	00000000	Cologne (BS)	ITALIA	+39 030 705711	+39 030 7057236	www.metelligroup.it	metellispa@metellispa.it
147	1	Address (General)	DENCKERMANN Sp.zo.o.		ul. Annopol 3			PL	03-236			Warszawa		+48 22 864 67 00	+48 22 835 69 41	www.denckermann.com	biuro@denckermann.pl
148	1	Address (General)	DEPA International S.L.		2, rue d'en haut				80430			BEAUCAMPS LE VIEUX		(33) 3 22 90 33 66	(33) 3 22 90 33 65	www.depainternational.com	contact@depa.fr
149	1	Address (General)	DIEDERICHS		Ochtruper Str. 95			D	48455			Bad Bentheim		+49(0)5922-7799-0	+49(0)5922-7799-35	www.diederichs.com	karosserieteile@diederichs.com
150	1	Address (General)	DJ Auto Asia Pacific Pte Ltd		20 Science Park Road #02-25	Teletech Park, Singapore Science Park 2		SGP	117674	117674		Singapore		+6567750518	+6567758171	www.dj-auto.com	enquiry@dj-auto.com
151	1	Address (General)	Baic International Corporation		3rd Floor	Penglong Building,10# Huaweili		TJ	100021				Chao Yang District, Beijing	010-56630079		http://www.doda-parts.ru	orderdoda@gmail.com
152	1	Address (General)	DYNAMATRIX	DYNAMATRIX	Sharangovicha, 7		220018	BY	220018	220018		Minsk				http://www.dynamatrix-korea-technology.kr/	info@dynamatrix-korea-technology.kr
153	1	Address (General)	Industrias del recambio distribución S.A	DYS	Polígono Industrial Egües, calle G, nave			E	31486			Egües					
